14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL
1.0,0.838923812,1.814850708,0.0,0.9438404340000001,0.572338595,0.994647416,1.332218544,1.899861761,1,0.9438404340000001,1.122392065,0.0,1.530577632,1.422663816,2.3844153759999998,3.278033142,1.047307013
1.0,1.214595739,0.735712556,0.0,0.96754076,0.386695435,1.0080369009999999,0.6750761270000001,0.9627184109999999,1,0.96754076,0.7583341259999999,0.0,3.1023631239999996,2.883630118,0.0,0.0,2.122810753
1.0,1.2287738990000001,1.488601281,0.0,1.090066261,0.39120939,1.015554685,0.887843312,0.0,1,1.090066261,1.53437255,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2287738990000001,1.488601281,0.0,1.090066261,0.39120939,1.015554685,0.887843312,0.0,1,1.090066261,1.53437255,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.47221666100000004,0.35754255100000004,0.0,0.940413449,1.127560521,1.04101007,0.6233413210000001,0.0,1,0.940413449,0.0,2.450513379,0.0,0.0,0.5871901420000001,0.0,0.0
0.0,0.592115423,0.0,2.49543179,0.946925545,3.14190041,0.982835978,0.767899095,0.7822087090000001,1,0.946925545,0.0,4.096952055,0.0,0.0,0.9817085179999999,1.79950361,0.0
1.0,0.727159291,0.786534805,0.656692576,0.8839225540000001,0.33072635899999997,1.016603004,1.039261933,0.0,1,0.8839225540000001,0.32428762,5.0313446289999995,0.0,0.0,0.0,0.0,0.907780914
1.0,1.375513142,1.2150606640000001,0.0,0.954610418,2.189636583,0.996907636,0.828224069,2.271386452,1,0.954610418,2.504842303,0.0,0.0,0.0,0.5701392479999999,0.0,0.0
0.0,0.36935075100000003,0.559313639,0.0,1.003032685,0.0,1.072881379,0.205286308,0.0,1,1.003032685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.46213886600000004,1.049736208,1.94765408,0.899426748,0.7356644859999999,0.982835978,1.198671758,2.7472696130000003,1,0.899426748,0.721342217,1.598810558,0.983676112,0.914321745,2.2986345790000002,3.5112265560000004,0.0
1.0,0.0,0.6550865229999999,5.469439539,1.018146877,0.0,1.032202169,0.721314218,0.0,1,1.018146877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3770126109999998,1.251139085,0.580332974,0.89748099,0.876809417,0.996803931,0.8673943270000001,3.2743620389999997,1,0.89748099,0.286579757,0.0,0.0,0.0,3.196260291,0.0,0.802224994
1.0,0.5268736470000001,1.894900953,0.416338985,0.79290832,0.524196106,1.005496662,1.116444982,1.305040599,1,0.79290832,0.616788966,1.367074721,0.8410994909999999,0.7817975290000001,2.293041794,3.002300079,0.0
1.0,0.8554263440000001,0.21589759,0.0,0.9937495390000001,0.0,1.055063453,0.356586487,0.5650266070000001,1,0.9937495390000001,0.445071947,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.152190309,1.613249219,0.0,1.005691326,0.24226702,1.010465905,1.226523856,1.206297769,1,1.005691326,0.475100898,5.265159267,0.0,0.0,1.513960124,2.775138098,0.0
1.0,0.499939143,1.261776152,0.0,0.9201964770000001,0.530558381,1.051700768,0.787291948,0.0,1,0.9201964770000001,1.040458431,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7344067259999999,1.112123631,1.547554598,0.952881051,0.0,1.037014705,0.6122783479999999,0.0,1,0.952881051,1.52842537,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.429652914,1.301260303,2.716116234,1.12790002,0.0,1.017751542,0.955209759,0.0,1,1.12790002,1.341271243,0.0,0.0,0.0,2.137052556,0.0,0.0
1.0,0.765563375,0.5796523170000001,2.419812645,1.1781074809999998,0.0,1.039092583,0.638253793,0.0,1,1.1781074809999998,0.0,0.0,4.888572195,4.543902005,0.0,0.0,0.0
1.0,1.002523467,3.0362740410000004,0.0,0.952881051,0.0,1.005370136,1.114411385,0.0,1,0.952881051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.269910164,0.8174583959999999,0.9750160840000001,0.80279356,0.368281367,1.022704104,0.99654095,1.2989057929999999,1,0.80279356,1.324075458,0.8003813540000001,1.9697543640000001,1.830876266,1.917867679,2.812411015,0.336954088
1.0,0.665999772,0.672355939,0.0,0.9143638909999999,0.35339477399999997,1.049816989,0.46270595700000006,0.43990648,1,0.9143638909999999,1.0395441440000002,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.553217329,1.675491369,5.2458712080000005,0.943143581,4.40324729,0.9358065190000001,1.306789701,1.461645471,1,0.943143581,3.7418530580000002,0.0,1.177539288,1.094516541,0.9172167179999999,0.0,0.0
1.0,0.663086388,1.004122124,0.0,0.8253300440000001,1.319433243,0.9544601359999999,1.8427274869999999,2.627892777,1,0.8253300440000001,1.55249506,5.735016000000001,2.117098195,1.9678315769999999,3.2981283539999997,6.045576433,0.0
1.0,0.0,0.741415754,52.61685634,1.019361125,0.0,0.9227314520000001,2.585175248,0.0,1,1.019361125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.649783729,1.180773238,0.0,0.9411170879999999,0.0,1.0471000590000001,0.686188492,0.0,1,0.9411170879999999,1.217079461,0.0,0.0,0.0,0.64639244,0.0,0.0
1.0,1.0644771640000001,0.537318159,0.0,1.12418551,0.0,1.042959527,0.493033127,0.0,1,1.12418551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.679760064,2.034949623,0.0,1.04918286,0.26739578,0.987482957,1.073658309,2.329983389,1,1.04918286,1.048759961,0.0,0.0,0.0,0.0,0.0,1.467901053
1.0,0.426749854,0.8616453359999999,0.0,0.94000428,0.9057730909999999,1.025632139,0.909224154,0.0,1,0.94000428,0.8881390659999999,2.952758238,1.8166991259999998,1.6886122319999999,0.0,0.0,0.0
1.0,1.857617012,2.250414877,4.697283369,1.109826165,0.0,1.002107272,1.238963246,0.0,1,1.109826165,0.0,0.0,0.0,0.0,0.0,0.0,3.24665174
1.0,1.857617012,2.250414877,4.697283369,1.109826165,0.0,1.002107272,1.238963246,0.0,1,1.109826165,0.0,0.0,0.0,0.0,0.0,0.0,3.24665174
1.0,0.612344666,2.516911376,0.0,0.950241491,0.8355192229999999,0.995238648,1.0939599290000002,0.6933706009999999,1,0.950241491,0.273084311,3.026372709,0.0,0.0,0.870212537,0.0,0.0
1.0,0.612344666,2.516911376,0.0,0.950241491,0.8355192229999999,0.995238648,1.0939599290000002,0.6933706009999999,1,0.950241491,0.273084311,3.026372709,0.0,0.0,0.870212537,0.0,0.0
1.0,0.467844285,2.1253918290000002,0.0,1.143457261,0.0,1.059683236,0.650073308,0.0,1,1.143457261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.574172531,0.0,0.0,0.9875312709999999,0.914007392,1.006000462,0.6914416090000001,2.275516245,1,0.9875312709999999,0.597475372,0.0,0.0,0.0,1.90391955,3.489946395,0.0
1.0,0.764901123,0.827358411,0.6907769659999999,0.90507214,0.52183813,1.013632261,1.032469371,0.6495850870000001,1,0.90507214,2.21727452,1.134104375,2.093289997,1.9457019830000002,0.543506446,0.498132487,0.0
-1.0,0.75964407,0.9860065179999999,0.0,0.8742929229999999,1.036503228,0.9925930359999999,1.055531402,2.15040195,1,0.8742929229999999,0.0,0.0,0.0,0.0,2.698855032,4.947088962,0.0
1.0,0.0,1.156967326,1.609955993,1.083517969,0.0,1.039199332,0.566192881,1.00930156,1,1.083517969,2.385083137,0.0,3.252477468,3.023160608,0.0,0.0,0.0
1.0,0.367737866,0.974524638,0.0,0.932075788,0.43904285200000004,1.0268672840000002,0.8431081770000001,1.093042738,1,0.932075788,0.573993807,0.0,1.174111226,1.091330176,1.3718197630000002,2.514590198,0.0
1.0,1.0186932,0.0,0.0,1.1987858390000001,0.0,1.039199332,0.566192881,0.0,1,1.1987858390000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,4.81047092,0.895478578,0.0,1.0525686509999999,0.422939261,0.0,1,0.895478578,2.37550449,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.5726850370000001,1.9822307209999999,0.0,0.896103165,1.041873711,0.997264485,1.250464847,0.324231589,1,0.896103165,1.276987517,5.094655405,0.0,0.0,1.627703242,0.0,0.0
1.0,0.0,0.0,0.0,1.11556806,0.0,1.092039976,0.0,0.0,1,1.11556806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.262034609,0.0,0.90850029,6.61090278,0.990315704,0.288525687,0.6857720190000001,1,0.90850029,0.0,0.0,0.0,0.0,0.860675961,1.5776470009999999,0.0
1.0,0.508321758,0.769759616,0.0,0.966301911,1.41606779,1.030516597,0.706317075,0.503635386,1,0.966301911,0.0,0.0,1.622966624,1.508538895,0.6320859670000001,1.158634115,0.0
1.0,0.46958348299999997,1.4221952759999998,0.0,0.935169507,0.0,1.043324438,0.652489937,0.0,1,0.935169507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9611148890000001,2.287106424,0.867976275,0.8948795959999999,0.218566985,1.011323977,0.953911919,0.544145189,1,0.8948795959999999,0.8572472729999999,0.0,0.0,0.0,0.682927665,0.0,0.0
0.0,0.664831352,4.027058202,0.0,0.902729417,0.0,1.02306903,1.108546062,0.0,1,0.902729417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.038229782,1.048138436,1.093887908,1.080802069,0.550908565,1.0232264979999999,0.721314218,0.0,1,1.080802069,0.5401832129999999,0.0,0.0,0.0,0.860675961,0.0,1.512139167
1.0,0.37483073200000006,0.283806031,1.1847747370000001,0.967018752,0.298340692,1.014268583,0.8854114190000001,0.0,1,0.967018752,1.755194712,3.890280883,2.393514576,2.224759142,0.0,0.0,0.0
1.0,0.7301616,1.105695171,0.0,0.892293239,0.0,1.054165757,0.811652223,0.0,1,0.892293239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.716901004,2.062667439,0.0,0.902046307,0.34236372200000004,1.010229943,1.1355991159999999,0.568233342,1,0.902046307,2.014190527,2.480182856,0.0,0.0,0.0,0.0,0.0
1.0,0.7344067259999999,0.0,0.0,0.814380898,0.0,1.069818232,0.30613917399999996,0.0,1,0.814380898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8593058290000001,0.0,0.0,1.050113811,1.025926664,1.047466915,0.6567067089999999,0.8513836290000001,1,1.050113811,0.0,0.0,0.0,0.0,1.068526278,1.958643385,0.0
1.0,0.7401442779999999,1.120812097,0.0,1.027324883,0.392737551,1.036584821,0.617061773,0.0,1,1.027324883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.501261733,1.51813702,0.0,1.0436316270000001,0.0,1.040038072,0.6965071159999999,0.0,1,1.0436316270000001,0.0,0.0,6.401701684,5.950347862999999,0.0,0.0,0.0
1.0,0.75574846,0.326983358,0.0,0.987087038,3.781022032,0.9912362859999999,0.570064285,0.8557496990000001,1,0.987087038,1.685186946,0.0,1.378828055,1.2816133859999999,0.53700295,0.0,0.943471446
1.0,1.6447650630000001,1.49441613,0.0,0.9826585840000001,0.0,1.009568207,0.9141655890000001,0.0,1,0.9826585840000001,0.513455398,0.0,0.0,0.0,1.636180863,0.0,1.437319781
1.0,0.402286487,0.0,0.0,0.9103959090000001,0.0,1.008571952,0.8943683729999999,0.0,1,0.9103959090000001,0.0,0.0,5.137671415,4.775438413,0.0,0.0,0.0
-1.0,4.074772801,0.0,0.0,0.9221429529999999,0.0,0.9863586879999999,1.415482203,0.0,1,0.9221429529999999,0.0,0.0,0.0,0.0,0.0,0.0,8.90210961
1.0,0.43809696,1.769112274,0.0,0.839416602,2.3246430780000003,0.974629897,1.116021806,0.578744016,1,0.839416602,1.1396929059999998,3.5364826989999996,2.7975066319999997,2.600267621,1.0895262159999999,0.0,0.0
1.0,1.415327248,0.803719599,1.118400802,1.008932878,0.0,1.030861265,0.8358085390000001,0.0,1,1.008932878,0.552288159,0.0,2.259424124,2.100122775,0.0,0.0,1.5460246380000002
1.0,0.779740474,0.0,0.0,0.988172942,7.447467637999999,0.94373825,0.8667644109999999,0.0,1,0.988172942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.393212759,0.703254649,0.0,0.9668940079999999,0.0,1.019772624,0.9034107,0.0,1,0.9668940079999999,1.449756417,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.138038033,1.905986978,0.978177988,1.164586305,0.0,1,1.138038033,1.86888031,10.355644999999999,3.8228171189999998,3.553288298,0.0,0.0,0.0
1.0,0.6776714420000001,0.0,0.0,0.8342821220000001,0.647258454,1.03345414,0.828634216,0.0,1,0.8342821220000001,0.0,4.68892939,3.46186443,3.2177846810000004,0.674134605,0.0,1.184400849
1.0,2.5779174869999997,0.48797261399999997,0.0,0.991774155,0.0,1.030752018,0.895509149,0.0,1,0.991774155,1.005953432,0.0,0.0,0.0,0.0,0.0,5.6319468960000005
1.0,0.35733509700000005,0.6763976820000001,2.823685193,0.873361982,0.0,1.011720204,1.067517837,0.354040717,1,0.873361982,0.278878179,3.090581465,2.28179466,2.12091607,2.221688301,0.8144853679999999,0.0
1.0,0.49731479100000003,1.3179102870000001,3.9298138419999997,0.92286905,8.114514444,0.857724312,1.554801317,2.7100144260000003,1,0.92286905,0.77624753,4.301262,6.351294584,5.903494731,2.473596266,1.133545581,0.0
0.0,1.137999611,0.8616453359999999,0.0,0.995803621,0.9057730909999999,0.9707021999999998,1.581259398,3.006688132,1,0.995803621,0.592092711,3.9370109839999996,0.0,0.0,2.8301506819999998,3.458505437,1.657449837
1.0,0.47716261200000004,0.788263453,0.0,0.687173835,0.345263781,1.02003734,0.9885043290000001,1.1174410129999999,1,0.687173835,0.0,0.0,1.661980245,3.089603698,4.530962391,1.977476495,0.0
1.0,0.34894463200000003,1.761374444,2.941208739,0.905500225,0.185158035,1.0337173990000001,0.808102178,0.0,1,0.905500225,0.0,2.414410051,0.0,0.0,0.0,0.0,1.016447138
1.0,0.583005955,0.294285022,0.0,0.844399208,0.618712696,1.01811727,0.9181035329999999,0.385087365,1,0.844399208,0.0,4.033922023,2.481890499,2.306904095,2.89981593,0.0,0.0
1.0,0.9458083290000001,0.159139155,0.0,0.9512955590000001,1.672892065,1.01572437,0.7301156120000001,1.0412095959999998,1,0.9512955590000001,0.65612936,0.0,0.0,0.0,1.568120095,1.9162767230000002,0.91835407
1.0,0.503928019,1.0174748120000001,0.0,1.140416152,0.0,1.033952743,0.5601695529999999,0.0,1,1.140416152,1.048759961,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.0,1.242112108,0.0,0.779629951,0.0,1.0069459509999998,0.9117911329999999,3.250737493,1,0.779629951,0.0,0.0,0.0,0.0,4.0798276069999995,7.478456561000001,0.0
-1.0,0.689508498,2.505920497,0.0,0.873821051,0.0,1.015740239,1.226339166,0.0,1,0.873821051,0.0,0.0,0.0,0.0,2.7436395260000004,0.0,0.0
-1.0,0.896578558,0.603423548,0.0,0.856691166,0.158581724,1.012806791,0.8028507890000001,1.184416973,1,0.856691166,0.0,0.0,0.0,0.0,2.477497837,1.816533613,0.0
1.0,1.4173122790000001,1.073129114,0.0,1.0023292959999999,1.551120539,1.015459332,0.7385124540000001,0.351061412,1,1.0023292959999999,0.276531378,0.0,1.131296511,1.051534125,0.0,0.0,2.3222894640000002
1.0,0.205061618,0.9315840809999999,0.0,1.002381366,0.0,1.038856211,0.569869458,0.0,1,1.002381366,1.280304368,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.549208508,0.8316750629999999,0.0,0.9445951290000001,0.87426794,0.9970799779999999,1.3736331640000001,2.176580756,1,0.9445951290000001,1.714494545,0.0,0.0,0.0,2.7317106589999995,5.007314393,0.0
1.0,0.298624011,2.034949623,2.831695648,0.82447864,0.0,1.03524357,0.9128689,0.0,1,0.82447864,1.864462153,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5150579279999999,0.97495038,0.0,0.839234687,5.841820945,0.933966911,0.6262174070000001,2.806701995,1,0.839234687,0.602956797,0.0,0.0,0.0,1.921386702,1.173988084,0.0
1.0,1.088947904,0.0,0.0,1.232173773,0.0,1.0355551490000001,0.453930499,0.0,1,1.232173773,1.69971442,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.132896474,1.715562911,0.0,1.025522208,0.901711328,0.9940991709999999,0.944501129,3.3673558789999998,1,1.025522208,0.0,0.0,0.0,0.0,1.408729712,2.582247333,0.0
1.0,1.184230845,2.391065807,0.0,0.9647920640000001,0.0,1.037437977,0.767899095,0.0,1,0.9647920640000001,0.0,0.0,0.0,0.0,0.0,0.0,3.4495674739999997
0.0,0.5857092279999999,0.44347433799999997,0.0,0.972027038,0.776976917,1.0464679829999999,0.515436796,0.0,1,0.972027038,0.0,0.0,0.0,0.0,0.9710872509999999,0.0,0.0
1.0,0.483359529,2.1958767619999997,0.0,1.020943983,34.36854326,0.576663967,0.6716318609999999,2.234882027,1,1.020943983,0.0,0.0,2.057689827,0.0,0.8013947090000001,1.468982539,0.0
1.0,1.0186932,0.0,0.0,1.129625117,8.918943099,0.946728205,0.778515211,0.0,1,1.129625117,1.590055425,0.0,0.0,0.0,0.0,0.0,2.225527403
1.0,0.8581382940000001,1.559390744,0.0,1.040918974,0.27320873100000004,1.026754977,0.667738343,0.0,1,1.040918974,4.822015908,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.42771317200000003,1.295385539,0.0,1.006655377,0.0,1.0575285540000001,0.594310812,0.0,1,1.006655377,0.890143895,0.0,1.820800027,1.692423997,0.0,0.0,0.0
1.0,2.5779174869999997,1.394207468,0.0,1.000108392,0.293121904,0.990158695,1.228126832,0.0,1,1.000108392,2.8741526630000003,0.0,0.0,0.0,0.915879667,0.0,3.218255369
1.0,0.605357621,1.527837577,0.0,1.041167155,0.0,1.015283172,0.9533023909999999,0.799702195,1,1.041167155,1.889778332,0.0,2.57704285,2.395347702,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.293195712,0.0,1.092039976,0.0,0.0,1,1.293195712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.604392138,1.601670876,0.0,0.998473446,0.0,1.045014331,0.587865336,0.598820065,1,0.998473446,0.47169108299999996,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.246075221,0.0,1.0780394629999999,0.45005075200000005,0.0,1,1.246075221,2.527780419,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.524866857,1.5896282369999999,0.0,1.076940357,3.063570483,0.983138482,0.923788385,1.3867412019999998,1,1.076940357,0.546168622,0.0,0.0,0.0,0.870212537,1.595127854,0.0
-1.0,0.556875636,1.194654481,0.0,0.877966817,0.0,1.059142372,0.580337303,0.0,1,0.877966817,0.7243456009999999,0.0,0.592663051,0.5508771720000001,0.0,0.0,0.0
1.0,1.955386329,1.184428883,0.0,1.008932878,0.0,1.0108976859999999,1.141150358,0.7749436129999999,1,1.008932878,0.610423754,0.0,0.0,0.0,0.0,0.0,5.126292221
1.0,1.715429044,2.597701124,0.0,0.91758916,0.0,0.984184176,1.1701319540000001,0.0,1,0.91758916,0.0,0.0,0.0,0.0,0.7756709279999999,0.0,1.362792089
1.0,0.46923460899999997,1.2790248,0.0,0.866512932,0.8963519740000001,1.027134182,0.808486417,0.371926875,1,0.866512932,0.0,1.948030695,2.397071061,2.228064876,0.466785625,0.8556332170000001,0.0
1.0,0.619205671,0.234418216,0.0,1.008932878,0.49284712299999994,1.014419487,0.6022738000000001,1.5337425669999998,1,1.008932878,0.9665042779999999,0.0,1.976996108,1.837607428,0.769967465,1.41137538,0.0
1.0,1.7218914509999999,0.83439592,0.0,0.97885927,0.328923053,1.015823445,1.071876599,0.409444035,1,0.97885927,0.21501294699999998,0.0,5.277738793,4.9056303,0.342580944,0.0,4.2132121819999995
1.0,0.0,0.0,17.74529273,1.206982665,1.117120146,0.946434645,2.145241916,0.0,1,1.206982665,0.0,14.56694064,0.0,0.0,0.0,0.0,0.0
1.0,0.309602835,0.0,0.0,0.924855138,0.9856942459999999,1.017096056,1.032469371,0.0,1,0.924855138,0.9665042779999999,6.426591459,0.0,0.0,1.53993493,0.0,0.0
1.0,1.611198429,1.951890455,0.0,0.991774155,0.0,1.019608753,0.9850600629999999,0.0,1,0.991774155,0.0,0.0,4.115379654,3.825223626,0.0,0.0,2.8159734480000003
0.0,0.597719039,1.508558869,0.0,0.9198157779999999,0.634326897,0.961132975,1.550332558,2.7636396039999997,1,0.9198157779999999,0.6219775160000001,6.89287412,2.544524959,2.365122495,0.0,0.0,0.0
1.0,0.925406277,1.0510179370000001,0.0,0.9633522720000001,0.0,1.048038365,0.5143437160000001,0.0,1,0.9633522720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.600696806,0.25989845699999997,1.627455515,0.924398194,1.5026480219999998,0.9555349790000001,1.311628889,3.570952803,1,0.924398194,1.3394488629999999,1.781283502,5.479717474,5.093368416000001,3.414638323,4.694357244,0.749905973
-1.0,4.406440355,2.224247263,0.0,1.329601467,0.0,0.990454862,1.2245566959999998,0.0,1,1.329601467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.29376269,1.334548358,0.0,1.023793129,1.1690792220000001,1.0285492790000001,0.5714597920000001,0.87316321,1,1.023793129,0.458527611,0.0,0.0,0.0,0.7305737809999999,0.0,0.0
1.0,0.7445066220000001,0.0,0.0,1.044612233,1.382683088,1.038403435,0.413799119,0.0,1,1.044612233,0.7747224859999999,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.310173045,16.40831862,1.096465867,0.0,1.002283265,1.442628437,0.0,1,1.096465867,2.700916064,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.52632482,2.789576775,0.0,0.8814149720000001,0.0,1.041988143,0.877598966,0.0,1,0.8814149720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.586615899,0.0,1.236127202,1.026633455,0.311271867,1.024421401,0.815107398,0.0,1,1.026633455,1.831271263,4.058899868999999,0.0,0.0,0.0,0.0,0.0
1.0,0.36791637899999996,1.6714246419999998,0.0,0.788208403,0.5856746389999999,1.002980405,1.2269344759999998,1.4580977880000001,1,0.788208403,1.9142414819999998,2.545678947,0.0,0.0,1.8299809269999998,3.354414497,0.0
1.0,1.162435186,1.1735292309999998,0.0,1.403015045,0.0,0.9982451309999999,1.076808547,1.53562446,1,1.403015045,0.0,0.0,0.0,0.0,1.9272805259999999,0.0,0.0
1.0,5.297204642,1.8511477219999999,2.5759295890000002,0.9221429529999999,0.0,0.944086172,2.1515329480000003,0.0,1,0.9221429529999999,0.0,0.0,5.203963948999999,4.837056973,0.0,0.0,3.560843844
1.0,0.933383918,0.942291944,0.0,1.042066962,0.0,1.024796135,0.734935094,0.0,1,1.042066962,3.8850615310000003,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0253080909999999,1.552640135,0.0,1.039506601,0.652862423,0.9821268609999999,1.424673646,0.812684373,1,1.039506601,1.280304368,4.256573563,2.618877961,2.434233217,1.019956902,1.86961414,0.0
1.0,1.263179568,0.956426323,0.0,1.000525104,0.0,1.037437977,0.702079173,0.0,1,1.000525104,1.971668727,0.0,0.0,0.0,0.0,0.0,2.759653979
1.0,0.708324992,0.893856377,0.746297358,0.929726932,3.194754809,0.996103753,0.656148759,0.0,1,0.929726932,0.7370724209999999,0.0,1.50769049,1.4013903380000001,0.0,0.0,0.0
1.0,0.73611863,0.668829596,0.0,0.93289054,0.46872173899999997,1.033492378,0.654619275,0.0,1,0.93289054,0.91919288,0.0,0.0,0.0,0.73227675,0.0,0.0
1.0,1.088947904,0.0,27.53579906,0.591443411,1.733462295,0.8096158440000001,2.723582997,4.315634258,1,0.591443411,3.3994288389999996,0.0,0.0,0.0,5.416322857999999,9.92829578,0.0
1.0,0.394250802,1.1940403529999999,0.24923163899999998,0.902917251,0.188278676,1.021145995,0.865547045,1.093725037,1,0.902917251,0.36922635299999995,0.818367452,1.51051388,1.404014664,0.9804829140000001,0.718902816,0.0
-1.0,1.134070055,1.321030833,0.0,0.837061255,0.694342632,1.013606165,0.896993418,0.0,1,0.837061255,1.6339796080000002,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,36.29718967,1.039506601,0.0,0.893487253,1.5956344830000002,0.0,1,1.039506601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.615184855,0.9315840809999999,0.0,0.971443669,0.0,1.047129241,0.512882512,0.270894791,1,0.971443669,0.42676812299999994,0.0,0.0,0.0,1.019956902,0.0,0.0
