14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL
1,0.549208508,0.831675063,0,0.944595129,0.87426794,0.997079978,1.373633164,2.176580756,1,0.944595129,1.714494545,0,0,0,2.731710659,5.007314393,0
1,0.298624011,2.034949623,2.831695648,0.82447864,0,1.03524357,0.9128689,0,1,0.82447864,1.864462153,0,0,0,0,0,0
1,0.515057928,0.97495038,0,0.839234687,5.841820945,0.933966911,0.626217407,2.806701995,1,0.839234687,0.602956797,0,0,0,1.921386702,1.173988084,0
1,1.088947904,0,0,1.232173773,0,1.035555149,0.453930499,0,1,1.232173773,1.69971442,0,0,0,0,0,0
1,1.132896474,1.715562911,0,1.025522208,0.901711328,0.994099171,0.944501129,3.367355879,1,1.025522208,0,0,0,0,1.408729712,2.582247333,0
1,1.184230845,2.391065807,0,0.964792064,0,1.037437977,0.767899095,0,1,0.964792064,0,0,0,0,0,0,3.449567474
1,0.483359529,2.195876762,0,1.020943983,34.36854326,0.576663967,0.671631861,2.234882027,1,1.020943983,0,0,2.057689827,0,0.801394709,1.468982539,0
1,1.0186932,0,0,1.129625117,8.918943099,0.946728205,0.778515211,0,1,1.129625117,1.590055425,0,0,0,0,0,2.225527403
1,0.858138294,1.559390744,0,1.040918974,0.273208731,1.026754977,0.667738343,0,1,1.040918974,4.822015908,0,0,0,0,0,0
1,0.427713172,1.295385539,0,1.006655377,0,1.057528554,0.594310812,0,1,1.006655377,0.890143895,0,1.820800027,1.692423997,0,0,0
1,2.577917487,1.394207468,0,1.000108392,0.293121904,0.990158695,1.228126832,0,1,1.000108392,2.874152663,0,0,0,0.915879667,0,3.218255369
1,0.605357621,1.527837577,0,1.041167155,0,1.015283172,0.953302391,0.799702195,1,1.041167155,1.889778332,0,2.57704285,2.395347702,0,0,0
1,0,0,0,1.293195712,0,1.092039976,0,0,1,1.293195712,0,0,0,0,0,0,0
1,0.604392138,1.601670876,0,0.998473446,0,1.045014331,0.587865336,0.598820065,1,0.998473446,0.471691083,0,0,0,0,0,0
1,0,0,0,1.246075221,0,1.078039463,0.450050752,0,1,1.246075221,2.527780419,0,0,0,0,0,0
1,0.524866857,1.589628237,0,1.076940357,3.063570483,0.983138482,0.923788385,1.386741202,1,1.076940357,0.546168622,0,0,0,0.870212537,1.595127854,0
-1,0.556875636,1.194654481,0,0.877966817,0,1.059142372,0.580337303,0,1,0.877966817,0.724345601,0,0.592663051,0.550877172,0,0,0
1,1.955386329,1.184428883,0,1.008932878,0,1.010897686,1.141150358,0.774943613,1,1.008932878,0.610423754,0,0,0,0,0,5.126292221
1,1.715429044,2.597701124,0,0.91758916,0,0.984184176,1.170131954,0,1,0.91758916,0,0,0,0,0.775670928,0,1.362792089
1,0.469234609,1.2790248,0,0.866512932,0.896351974,1.027134182,0.808486417,0.371926875,1,0.866512932,0,1.948030695,2.397071061,2.228064876,0.466785625,0.855633217,0
1,0.619205671,0.234418216,0,1.008932878,0.492847123,1.014419487,0.6022738,1.533742567,1,1.008932878,0.966504278,0,1.976996108,1.837607428,0.769967465,1.41137538,0
1,1.721891451,0.83439592,0,0.97885927,0.328923053,1.015823445,1.071876599,0.409444035,1,0.97885927,0.215012947,0,5.277738793,4.9056303,0.342580944,0,4.213212182
1,0,0,17.74529273,1.206982665,1.117120146,0.946434645,2.145241916,0,1,1.206982665,0,14.56694064,0,0,0,0,0
1,0.309602835,0,0,0.924855138,0.985694246,1.017096056,1.032469371,0,1,0.924855138,0.966504278,6.426591459,0,0,1.53993493,0,0
1,1.611198429,1.951890455,0,0.991774155,0,1.019608753,0.985060063,0,1,0.991774155,0,0,4.115379654,3.825223626,0,0,2.815973448
1,0.925406277,1.051017937,0,0.963352272,0,1.048038365,0.514343716,0,1,0.963352272,0,0,0,0,0,0,0
1,0.600696806,0.259898457,1.627455515,0.924398194,1.502648022,0.955534979,1.311628889,3.570952803,1,0.924398194,1.339448863,1.781283502,5.479717474,5.093368416,3.414638323,4.694357244,0.749905973
-1,4.406440355,2.224247263,0,1.329601467,0,0.990454862,1.224556696,0,1,1.329601467,0,0,0,0,0,0,0
1,0.29376269,1.334548358,0,1.023793129,1.169079222,1.028549279,0.571459792,0.87316321,1,1.023793129,0.458527611,0,0,0,0.730573781,0,0
1,0.744506622,0,0,1.044612233,1.382683088,1.038403435,0.413799119,0,1,1.044612233,0.774722486,0,0,0,0,0,0
1,0,1.310173045,16.40831862,1.096465867,0,1.002283265,1.442628437,0,1,1.096465867,2.700916064,0,0,0,0,0,0
-1,0.52632482,2.789576775,0,0.881414972,0,1.041988143,0.877598966,0,1,0.881414972,0,0,0,0,0,0,0
1,0.586615899,0,1.236127202,1.026633455,0.311271867,1.024421401,0.815107398,0,1,1.026633455,1.831271263,4.058899869,0,0,0,0,0
1,0.367916379,1.671424642,0,0.788208403,0.585674639,1.002980405,1.226934476,1.458097788,1,0.788208403,1.914241482,2.545678947,0,0,1.829980927,3.354414497,0
1,1.162435186,1.173529231,0,1.403015045,0,0.998245131,1.076808547,1.53562446,1,1.403015045,0,0,0,0,1.927280526,0,0
1,5.297204642,1.851147722,2.575929589,0.922142953,0,0.944086172,2.151532948,0,1,0.922142953,0,0,5.203963949,4.837056973,0,0,3.560843844
1,0.933383918,0.942291944,0,1.042066962,0,1.024796135,0.734935094,0,1,1.042066962,3.885061531,0,0,0,0,0,0
1,1.025308091,1.552640135,0,1.039506601,0.652862423,0.982126861,1.424673646,0.812684373,1,1.039506601,1.280304368,4.256573563,2.618877961,2.434233217,1.019956902,1.86961414,0
1,1.263179568,0.956426323,0,1.000525104,0,1.037437977,0.702079173,0,1,1.000525104,1.971668727,0,0,0,0,0,2.759653979
1,0.708324992,0.893856377,0.746297358,0.929726932,3.194754809,0.996103753,0.656148759,0,1,0.929726932,0.737072421,0,1.50769049,1.401390338,0,0,0
1,0.73611863,0.668829596,0,0.93289054,0.468721739,1.033492378,0.654619275,0,1,0.93289054,0.91919288,0,0,0,0.73227675,0,0
1,1.088947904,0,27.53579906,0.591443411,1.733462295,0.809615844,2.723582997,4.315634258,1,0.591443411,3.399428839,0,0,0,5.416322858,9.92829578,0
1,0.394250802,1.194040353,0.249231639,0.902917251,0.188278676,1.021145995,0.865547045,1.093725037,1,0.902917251,0.369226353,0.818367452,1.51051388,1.404014664,0.980482914,0.718902816,0
-1,1.134070055,1.321030833,0,0.837061255,0.694342632,1.013606165,0.896993418,0,1,0.837061255,1.633979608,0,0,0,0,0,0
1,0,0,36.29718967,1.039506601,0,0.893487253,1.595634483,0,1,1.039506601,0,0,0,0,0,0,0
-1,0.615184855,0.931584081,0,0.971443669,0,1.047129241,0.512882512,0.270894791,1,0.971443669,0.426768123,0,0,0,1.019956902,0,0
-1,0.634763602,1.441848728,0,0.976822786,0,1.037163595,0.705607209,0,1,0.976822786,1.321051073,0,1.351112918,1.255852313,0,0,0
-1,1.435431328,0,0,1.169444926,0,1.067220885,0.398908621,0,1,1.169444926,0,0,0,0,0,0,0
1,0.619205671,0,3.914402807,1.177088357,0,1.02780233,0.516234686,0,1,1.177088357,1.933008556,0,0,0,0,0,0
1,0.634763602,0.480616243,0,1.03428295,1.010460433,0.9658243,1.67581712,0,1,1.03428295,0.990788305,10.98010601,4.053338754,3.767556939,0,0,0
1,0.516137888,0.740459089,0,0.750009602,0.90811057,0.987298077,1.026696424,2.583811995,1,0.750009602,0.084802956,0.563881573,0,0,4.18862301,4.705798688,0
1,3.287084379,1.422195276,0,0.977677212,0.37375767,0.974310759,1.565975849,0.930508502,1,0.977677212,0.732962352,0,2.998566588,2.787151787,1.167831694,2.14067344,6.155362035
1,1.662078379,0,0,0.977956868,3.968716307,0.833398929,2.078523866,3.293510355,1,0.977956868,2.594300956,0,10.61334753,9.865050405,8.267019099,7.576857306,0
-1,1.117858025,0,1.766677373,1.113099989,4.00383769,0.961575023,1.242618004,0,1,1.113099989,0.872419791,5.80099406,3.569090319,3.317450579,0,0,2.442171663
-1,4.766715352,0,0,1.294479919,0,0.947808281,2.318185947,0,1,1.294479919,0,0,0,14.14611001,5.927296712,0,0
1,0.91867605,0,0,1.101876997,0.365602957,1.040416268,0.382952276,0,1,1.101876997,1.433940892,0,0,0,0,0,0
1,0.352843455,3.740214671,0,1.022084703,0,0.945621208,1.765003506,1.398361938,1,1.022084703,2.202981818,0,0,0,5.265028923,3.216989694,0
1,5.572851037,0,0,1.008932878,0,0.931445862,2.581173428,0,1,1.008932878,5.799025667,0,0,0,0,0,16.2332587
-1,0.356830387,1.080707709,6.76727265,1.033633683,0,0.956306193,1.487455874,2.828325277,1,1.033633683,1.113937134,0,0,0,3.549680517,6.50667972,0
1,0.853499708,0,0,1.004388135,0,1.062525382,0.474377819,0,1,1.004388135,0,0,0,0,0,0,0
1,0.682799767,0,0,0.98893601,0.543463855,1.003496194,0.759004511,2.706019319,1,0.98893601,0,0,0,0,3.396180819,6.225309786,0
-1,1.0952424,0.552847585,0,1.222772216,0,1.003666798,0.710195695,1.44686004,1,1.222772216,0,0,0,0,0,0,0
-1,0.419940016,0.635921757,0,0.904730147,0.668489449,1.01071785,0.933615921,1.66427385,1,0.904730147,0.786569971,0,3.217876644,2.990999325,2.088741528,3.828731085,0
1,1.209942115,1.465787468,0,1.160981511,0.770427687,1.025094996,0.672489629,0.479514918,1,1.160981511,0,0,0,0,0,0,2.114677379
-1,0.694054708,0.525508969,0,1.22513278,0,1.050038438,0.578636681,0,1,1.22513278,2.166668931,0,0,0,0,0,0
1,1.303280507,0.607254808,0,1.061781743,0.159588592,1.029637691,0.612926262,0,1,1.061781743,0.93888987,0,0,0,0.498645596,0,0.876080628
-1,0.2910552,0.440749458,0,1.132918485,0,0.996423572,0.970616368,0,1,1.132918485,0.9086031,0,11.15135132,10.36512208,0,0,0
-1,0.924277733,0.233274713,0,0.93428825,0.245221495,1.046760269,0.599335879,0,1,0.93428825,1.442684434,0,0,0,0,0,0
-1,0.994629581,1.757213717,6.287702147,1.065426057,0,0.974523863,1.289909241,3.613352568,1,1.065426057,1.55249506,0,0,0,1.649064177,0,1.448637259
1,0,0,0,1.079931858,0,1.079906198,0,0,1,1.079931858,0,0,0,0,0,0,0
1,2.695810055,1.166373565,4.057612666,1.010983554,0.408702492,0.930009654,1.74806298,3.306898608,1,1.010983554,1.602982705,0,1.639460187,1.523869575,0.638509605,1.170408852,5.609052803
1,0.7518926,1.265114184,0,0.937755955,0.265980987,0.99814765,1.091194481,0.331093634,1,0.937755955,3.912041125,2.890266,3.200850842,2.975173932,0.415537997,0.76169465,0
-1,0.545649922,1.0328578,0,1.012564746,0,1.028357299,1.17518652,0.54061941,1,1.012564746,0.851692755,2.831586733,0,0,0.678502647,1.243717398,0
-1,1.219285298,1.107829718,0.770789742,0.805717954,0.582282701,0.965548859,1.423133458,0.241608868,1,0.805717954,0,0,0,0,7.277530326,0,0
-1,1.029765953,1.559390744,0,0.994310662,0.546417463,1.003014978,1.335476687,0,1,0.994310662,0,7.125134008,0,0,0,0,0
-1,0.94267132,0.356875494,0,0.959992104,0,1.007827938,0.895063622,1.089643973,1,0.959992104,2.452324287,1.630627684,3.009755269,3.73006881,1.172189275,0,2.059443268
1,1.176875374,0.594053617,0,0.958799567,1.2489542,0.929251408,1.308222061,3.10940108,1,0.958799567,0,0,5.010027405,4.65679398,3.902443798,7.153306276,0
1,0.779740474,1.180773238,0,1.058756724,0,1.024630101,0.866764411,0,1,1.058756724,7.302476766,0,0,0,0,0,0
1,1.703163463,2.149272636,4.48616951,1.002131083,0.451868823,0.957068743,1.459378055,2.249948647,1,1.002131083,0.886143248,0,1.812616656,1.684817597,1.411895397,1.294025068,2.480587847
-1,1.292255313,0.489220626,0,0.877332937,0,1.02780233,0.763129535,0,1,0.877332937,0,0,2.062952461,1.917503404,0.803444311,0,2.823175426
-1,0.517696544,2.351868007,0,1.054417557,0,1.011479649,0.935146439,0,1,1.054417557,0.808060954,0,0,0,0,0,0
1,1.035393089,3.135824009,0,0.843534045,0,1.020430797,0.863212097,0,1,0.843534045,0,0,0,0,0,0,0
-1,0.606132231,1.28502577,0,0.932762641,0.385953217,1.024966503,0.909603534,0,1,0.932762641,1.51375718,0,0,0,1.80890629,0,0
-1,1.099372993,0.832398889,0,0.91556195,0.087502883,1.008402449,1.069311185,0,1,0.91556195,4.976361452,3.423040881,2.106042852,1.957555694,0,0,0.480357525
-1,1.134592427,1.718131119,0,0.958586926,0,1.020109199,0.945915053,0,1,0.958586926,3.541919869,0,0,0,0,0,0
1,1.185289139,0.256414564,0,0.957990333,0.539092832,1.002744482,0.729371795,1.509893487,1,0.957990333,1.585792542,0,2.162505126,2.01003708,0.421108211,0.771905034,2.219560841
1,0,1.804577968,7.533378988,0.862986612,0,0.968412809,1.324677684,0,1,0.862986612,0,0,0,0,0,0,0
-1,2.526359137,0,0,1.372148714,0,0.87363198,1.404158345,10.01227148,1,1.372148714,0,0,0,0,6.282934515,0,0
-1,0.714468082,0.649158138,0,0.892517546,2.957082739,0.966035363,1.231021174,1.698914844,1,0.892517546,0,2.966119135,3.649838969,3.392506022,2.842956794,3.908424131,0
1,0.429652914,0.650630152,0,1.050113811,0,1.054895759,0.716407319,0,1,1.050113811,4.023813728,0,0,0,0,0,0
1,0.335060893,2.029551879,0,0.90991294,0,1.03410682,0.931139486,0,1,0.90991294,0,0,2.139560775,1.988710426,1.666560879,0,0
1,1.205899349,1.597848272,0.952909514,1.064315828,0.239954208,0.961724943,1.214814797,5.077822647,1,1.064315828,1.882261314,0,0,0,2.249260566,0,0
-1,0.986859038,0,0,0.982658584,0,1.006724352,0.82274903,0,1,0.982658584,6.161464771,0,0,0,0,0,0
-1,2.280465469,0.750727098,7.521552647,0.951385163,0.473504614,0.958320795,1.735910042,1.178838871,1,0.951385163,1.547620665,0,2.532541325,2.35398377,1.972663898,0,4.332266843
-1,1.302246978,0.986006518,0,1.001998631,0.518251614,0.973829463,1.447585923,1.29024117,1,1.001998631,0,6.757859059,0,0,1.619313019,0,2.845004102
-1,4.912364988,1.062695914,0,0.825830244,1.117120146,0.897899535,2.145241916,2.781186522,1,0.825830244,0,0,0,0,3.490519175,6.398235058,12.2651288
-1,1.857617012,0,0,1.008932878,0,1.011742919,1.548704057,0,1,1.008932878,0,9.639887188,0,0,0,0,4.058314675
-1,0.518759576,0.589174326,0,1.009623455,0,1.047192338,0.576656405,0,1,1.009623455,0.404860108,0,3.312584855,3.079030106,0.645065145,0,0
